ENDO,MICRO,HAPI,LPS,posCTRL,dose_ug,absorbance
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.091
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.058
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.061
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.058
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.06
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.045
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.053
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.052
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.058
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.054
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.061
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.062
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.059
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.057
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.055
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.048
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.064
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.052
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.056
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.054
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.055
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.052
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.054
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.046
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.056
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.056
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.057
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.058
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.06
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.065
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.062
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.066
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.059
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.053
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.057
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.055
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.055
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.053
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.051
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.05
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.049
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.06
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.055
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.056
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.055
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.061
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.051
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.053
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.049
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.055
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.122
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.164
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.135
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.091
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.118
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.101
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.081
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.075
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.135
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.094
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.11
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.18
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.106
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.099
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.061
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.068
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.115
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.091
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.084
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.071
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.059
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.058
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.055
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.055
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.383
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.289
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.263
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.247
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.282
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.225
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.193
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.281
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.27
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.344
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.296
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.295
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.337
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.294
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.331
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.3
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.055
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.063
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.078
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.055
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.062
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.06
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.062
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.255
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.351
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.319
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.334
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.292
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.278
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.295
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.231
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.352
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.37
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.389
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.395
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.349
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.313
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.354
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.289
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.071
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.062
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.069
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.062
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.064
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.076
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.081
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.069
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.346
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.376
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.349
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.377
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.361
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.345
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.301
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.207
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.33
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.348
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.296
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.424
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.38
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.419
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.367
FALSE,FALSE,TRUE,FALSE,FALSE,0,0.334
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.086
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.086
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.074
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.076
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.066
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.058
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.053
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.273
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.393
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.363
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.422
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.335
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.281
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.275
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.25
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.216
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.196
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.129
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.146
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.08
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.053
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.093
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.068
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.103
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.108
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.099
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.116
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.141
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.16
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.129
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.386
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.349
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.322
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.309
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.385
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.296
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.282
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.294
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.35
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.349
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.357
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.291
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.207
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.167
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.085
FALSE,FALSE,TRUE,FALSE,FALSE,0.002,0.304
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.072
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.057
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.057
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.058
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.055
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.054
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.064
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.274
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.279
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.271
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.27
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.321
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.257
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.285
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.37
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.312
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.42
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.351
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.374
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.374
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.353
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.381
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.344
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.049
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.05
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.053
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.057
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.05
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.05
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.051
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.101
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.108
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.113
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.113
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.129
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.088
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.105
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.119
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.166
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.078
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.071
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.081
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.164
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.068
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.077
FALSE,FALSE,TRUE,FALSE,FALSE,1,0.125
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.052
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.062
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.06
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.06
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.059
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.06
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.313
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.423
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.353
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.411
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.307
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.33
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.396
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.347
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.312
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.173
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.21
FALSE,FALSE,TRUE,FALSE,FALSE,20,0.129
