ENDO,MICRO,HAPI,LPS,posCTRL,dose_ug,absorbance
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.197
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.188
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.191
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.191
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.181
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.18
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.177
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.177
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.179
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.17
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.171
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.17
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.177
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.175
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.197
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.19
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.197
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.197
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.195
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.201
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.196
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.179
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.188
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.189
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.191
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.187
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.181
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.184
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.183
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.196
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.198
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.195
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.191
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.193
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.193
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.205
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.2
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.165
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.166
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.166
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.175
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.17
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.18
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.185
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.177
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.17
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.174
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.174
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.175
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.18
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.178
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.183
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.189
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.189
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.202
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.216
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.19
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.195
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.208
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.194
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.188
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.188
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.192
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.189
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.19
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.199
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.198
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.201
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.205
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.207
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.203
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.202
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.206
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.221
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.174
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.175
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.178
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.178
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.179
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.173
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.172
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.171
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.175
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.183
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.183
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.186
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.177
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.178
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.176
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.183
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.182
FALSE,TRUE,FALSE,FALSE,FALSE,20,0.191
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.552
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.61
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.6
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.588
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.574
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.608
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.601
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.694
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.593
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.496
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.548
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.581
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.478
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.411
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.429
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.257
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.651
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.633
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.659
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.664
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.573
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.569
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.608
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.695
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.564
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.632
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.657
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.663
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.663
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.646
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.662
FALSE,FALSE,TRUE,FALSE,TRUE,0,0.642
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.5
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.768
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.8
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.814
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.831
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.697
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.744
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.552
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.438
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.417
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.496
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.449
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.399
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.453
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.497
FALSE,FALSE,TRUE,FALSE,TRUE,0,1.652
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.475
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.535
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.518
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.54
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.497
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.511
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.509
FALSE,FALSE,TRUE,TRUE,FALSE,0,0.506
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.057
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.077
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.075
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.319
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.217
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.057
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.08
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.121
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.107
FALSE,FALSE,TRUE,TRUE,FALSE,0,1.537
